16	0	1997	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	-2	-2	994	0	0	0	29	641	380	2900	7174	8755	9321	9115	0	198	2247	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	16
17	0	2023	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-4	-1	994	0	0	0	29	643	379	2900	7174	8755	9320	9115	0	197	2252	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	17
18	0	2057	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-2	-1	994	0	0	0	29	643	379	2900	7174	8755	9320	9115	0	195	2250	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	18
19	0	2082	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	0	-2	994	0	0	0	29	643	379	2900	7174	8755	9320	9115	0	197	2250	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	19
20	0	2115	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	1	-2	993	0	0	0	29	644	380	2900	7174	8756	9320	9115	0	199	2252	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	20
21	0	2140	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	1	-3	994	0	0	0	29	644	380	2900	7174	8756	9320	9115	0	196	2248	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	21
22	0	2166	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	1	-2	995	0	0	0	29	644	380	2900	7174	8756	9320	9115	0	193	2255	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	22
23	0	2200	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	-2	-2	994	0	0	0	29	643	379	2900	7174	8756	9320	9115	0	197	2249	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	23
24	0	2225	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-3	-2	993	0	0	0	29	643	379	2900	7174	8756	9320	9115	0	201	2250	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	24
25	0	2250	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-3	-1	994	0	0	0	29	643	379	2900	7174	8756	9320	9115	0	190	2247	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	25
26	0	2283	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-2	-2	994	0	0	0	29	644	378	2900	7174	8756	9320	9115	0	193	2253	65436	16	24	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	26
28	0	2308	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	155	-1	-1	993	0	0	0	29	644	378	2900	7174	8756	9320	9115	0	190	2254	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	28
29	0	2342	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	1	-1	994	0	0	0	29	644	378	2900	7174	8756	9320	9116	0	193	2251	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	29
30	0	2367	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	2	-2	993	0	0	0	29	644	381	3000	7175	8756	9320	9116	0	202	2250	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	30
31	0	2393	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	149	2	-3	994	0	0	0	29	644	381	3000	7175	8756	9320	9116	0	191	2254	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	31
32	0	2425	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	1	-2	994	0	0	0	29	644	381	3000	7175	8756	9319	9116	0	199	2248	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	32
33	0	2451	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-3	995	0	0	0	29	643	380	3000	7175	8756	9319	9116	0	202	2249	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967237	-53	-54	-52	4	33
34	0	2477	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	-2	-2	993	0	0	0	29	643	380	3000	7175	8756	9319	9116	0	643	380	3000	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	34
35	0	2511	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-3	-1	994	0	0	0	29	643	380	3000	7175	8756	9319	9116	0	198	2247	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	35
36	0	2536	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	-2	-1	993	0	0	0	29	643	380	3000	7175	8756	9319	9116	0	198	2253	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	36
37	0	2569	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	0	-1	994	0	0	0	29	643	380	3000	7175	8756	9319	9116	0	190	2259	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	37
38	0	2594	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	0	-1	994	0	0	0	29	643	380	3000	7175	8756	9319	9116	0	190	2259	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	38
39	0	2620	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	1	-3	996	0	0	0	29	643	380	3000	7175	8756	9319	9116	0	189	2254	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	39
41	0	2654	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	156	0	-2	995	0	0	0	29	644	381	3000	7175	8756	9319	9116	0	644	381	3000	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	41
42	0	2679	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-2	994	0	0	0	29	644	381	3000	7175	8756	9319	9116	0	202	2253	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	42
43	0	2705	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-2	-2	994	0	0	0	29	644	381	3000	7175	8756	9319	9116	0	195	2248	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	43
44	0	2737	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	149	-4	-1	994	0	0	0	29	642	380	3000	7175	8756	9319	9116	0	642	380	3000	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	44
45	0	2763	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-3	-2	993	0	0	0	29	642	380	3000	7175	8756	9319	9117	0	201	2248	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	45
46	0	2797	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-1	-1	995	0	0	0	29	642	380	3000	7175	8756	9319	9117	0	195	2259	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967236	-52	-55	-54	4	46
47	0	2915	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	0	-3	995	0	0	0	29	644	381	3000	7175	8756	9318	9117	0	644	381	3000	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	47
48	0	2940	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-2	994	0	0	0	29	644	381	3000	7175	8756	9318	9117	0	195	2251	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	48
49	0	2974	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-3	-2	994	0	0	0	29	644	381	3000	7175	8756	9318	9117	0	201	2248	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	49
50	0	3000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-3	-2	992	0	0	0	29	642	380	3000	7175	8756	8388	9117	0	642	380	3000	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	50
51	0	3025	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	-2	-2	995	0	0	0	29	642	380	3000	7175	8756	8388	9117	0	195	2260	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	51
52	0	3058	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-2	996	0	0	0	29	642	380	3000	7175	8756	9319	9117	0	202	2247	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	52
53	0	3083	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-2	995	0	0	0	29	644	381	3000	7175	8756	9319	9117	0	197	2250	65436	15	22	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	53
55	0	3119	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	2	-4	995	0	0	0	29	644	381	3000	7175	8756	9319	9117	0	196	2260	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	55
56	0	3153	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	1	-1	996	0	0	0	29	644	381	2900	7175	8756	9318	9117	0	203	2246	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	56
57	0	3180	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-1	-1	995	0	0	0	29	644	381	2900	7175	8756	9318	9117	0	197	2250	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	57
58	0	3207	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-2	-3	994	0	0	0	29	644	381	2900	7175	8756	9318	9117	0	199	2252	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	58
59	0	3242	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-3	-2	994	0	0	0	29	644	380	2900	7175	8756	9318	9117	0	194	2256	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	59
60	0	3269	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-3	-3	994	0	0	0	29	644	380	2900	7175	8756	9318	9117	0	644	380	2900	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	60
61	0	3387	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	2	-2	994	0	0	0	29	643	381	2900	7175	8756	9318	9117	0	197	2250	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	61
62	0	3413	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	2	-3	994	0	0	0	29	643	381	2900	7175	8756	9318	9117	0	196	2251	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	-54	4	62
63	0	3440	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-1	994	0	0	0	29	643	381	2900	7175	8756	9318	9117	0	643	381	2900	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	63
64	0	3474	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	0	-2	994	0	0	0	29	643	381	2900	7175	8756	9318	9117	0	194	2252	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	64
65	0	3501	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-3	0	994	0	0	0	29	643	381	2900	7175	8756	9318	9117	0	193	2251	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	65
66	0	3528	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-2	-1	994	0	0	0	29	644	381	2900	7176	8756	9318	9118	0	644	381	2900	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	66
68	0	3564	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	-2	-1	995	0	0	0	29	644	381	2900	7176	8756	9318	9118	0	190	2251	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	68
69	0	3591	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-2	996	0	0	0	29	644	381	2900	7176	8756	9318	9118	0	191	2253	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	69
70	0	3617	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	1	-2	994	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	191	2256	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	70
71	0	3651	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	1	-3	994	0	0	0	29	644	380	2900	7176	8756	9318	9117	0	200	2248	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	71
72	0	3678	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	1	-3	993	0	0	0	29	644	380	2900	7176	8756	9318	9117	0	196	2260	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	72
73	0	3713	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-1	994	0	0	0	29	644	382	2900	7176	8756	9318	9117	0	199	2252	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	73
74	0	3740	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-1	-2	994	0	0	0	29	644	382	2900	7176	8756	9318	9117	0	189	2254	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	74
75	0	3767	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-2	995	0	0	0	29	644	382	2900	7176	8756	9318	9117	0	194	2249	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	75
76	0	3801	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-2	995	0	0	0	29	643	380	2900	7176	8756	9318	9118	0	193	2260	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	76
77	0	3828	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-2	993	0	0	0	29	643	380	2900	7176	8756	9318	9118	0	203	2251	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	77
78	0	3855	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-1	-1	993	0	0	0	29	643	380	2900	7176	8756	9318	9118	0	191	2255	65436	16	22	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967235	-54	-56	-55	4	78
79	0	3890	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-1	994	0	0	0	29	644	381	2900	7176	8756	9318	9118	0	193	2246	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	79
80	0	3917	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	-1	-2	994	0	0	0	29	644	381	2900	7176	8756	9318	9118	0	193	2252	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	80
82	0	3951	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-2	-1	994	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	199	2251	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	82
83	0	3978	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	150	0	-2	995	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	190	2254	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	83
84	0	4005	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-2	994	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	200	2249	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	84
85	0	4041	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-2	994	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	190	2247	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	85
86	0	4068	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	152	0	-2	995	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	199	2251	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	86
87	0	4094	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-2	995	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	87
88	0	4129	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-4	995	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	88
89	0	4155	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-2	996	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	89
90	0	4191	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-2	-2	995	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	90
91	0	4218	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-1	-1	994	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	91
92	0	4245	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-1	-2	994	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	92
93	0	4393	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-3	994	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	93
95	0	4431	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-1	-2	995	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	95
96	0	4476	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-2	-2	995	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	96
97	0	4514	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	-1	-1	994	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	97
98	0	4551	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-2	993	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	98
99	0	4598	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	151	0	-2	995	0	0	0	29	644	380	2900	7176	8756	9318	9118	0	198	2250	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	99
100	0	4635	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386	153	0	-2	994	0	0	0	29	644	380	2900	7176	8756	9317	9118	0	201	2253	65436	14	24	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4294967234	-55	-56	-55	4	100
